timestamp,power_kw,temperature_c,apparent_temperature_c,relative_humidity_pct,wind_gust_ms,solar_altitude_deg,ghi,dhi,uv,hour_of_day,is_potential_shutdown,is_daytime,weather_score
2026-06-09 02:30:00,-0.09110077453670513,-3.1929739050914274,-1.9712992968251228,-1.2490292916776071,0.8158830866373042,-1.13502862157971,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,2,0,0,-0.06625712201344165
2026-06-09 02:45:00,-0.09110077453670513,-3.1929739050914274,-1.951222841339972,-1.2490292916776071,0.7846941307578869,-1.09249365238671,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,2,0,0,-0.06625712201344165
2026-06-09 03:00:00,-0.09110077453670513,-3.099913394019019,-1.951222841339972,-1.3074847920743464,0.7531078526599696,-1.0523217370377655,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,3,0,0,-0.06625712201344165
2026-06-09 03:15:00,-0.09110077453670513,-3.2875623297082788,-1.9712992968251228,-1.2490292916776071,0.721113998445536,-0.9956084447804324,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,3,0,0,-0.06625712201344165
2026-06-09 03:30:00,-0.09110077453670513,-3.3837100256691373,-2.011452207795424,-1.2490292916776071,0.6887019120804531,-0.9388951525230993,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,3,0,0,-0.06625712201344165
2026-06-09 03:45:00,-0.09110077453670513,-3.580812554621638,-2.051605118765725,-1.2490292916776071,0.6558605140877308,-0.8821818602657658,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,3,0,0,-0.06625712201344165
2026-06-09 04:00:00,-0.09110077453670513,-3.784548247261571,-2.0917580297360265,-1.187784779445363,0.6225782788106683,-0.8254685680084327,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,4,0,0,-0.06625712201344165
2026-06-09 04:15:00,-0.09110077453670513,-3.784548247261571,-2.0917580297360265,-1.187784779445363,0.6558605140877308,-0.7593030603748773,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,4,0,0,-0.06625712201344165
2026-06-09 04:30:00,-0.09110077453670513,-3.784548247261571,-2.0917580297360265,-1.187784779445363,0.6887019120804531,-0.6931375527413217,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,4,0,0,-0.06625712201344165
2026-06-09 04:45:00,-0.09110077453670513,-3.784548247261571,-2.0917580297360265,-1.187784779445363,0.721113998445536,-0.6293350989518219,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,4,0,0,-0.06625712201344165
2026-06-09 05:00:00,-0.09110077453670513,-3.784548247261571,-2.0917580297360265,-1.187784779445363,0.7531078526599696,-0.5631695913182665,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,5,0,0,-0.06625712201344165
2026-06-09 05:15:00,-0.09110077453670513,-3.6818340646463827,-2.071681574250876,-1.187784779445363,0.7531078526599696,-0.48991492215254445,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,5,0,0,-0.06625712201344165
2026-06-09 05:30:00,-0.09110077453670513,-3.580812554621638,-2.051605118765725,-1.187784779445363,0.7531078526599696,-0.4190233068308778,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,5,0,0,-0.06625712201344165
2026-06-09 05:45:00,-0.09110077453670513,-3.4814491244156454,-2.011452207795424,-1.187784779445363,0.7531078526599696,-0.34813169150921125,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,5,0,0,-0.06625712201344165
2026-06-09 06:00:00,-0.09110077453670513,-3.3837100256691373,-1.991375752310273,-1.187784779445363,0.7531078526599696,-0.27487702234348915,-0.6565626717551798,-1.0015497691102049,-0.5893916416453575,6,0,0,-0.06625712201344165
2026-06-09 06:15:00,-1.0577138015014511,-3.3837100256691373,-1.991375752310273,-1.187784779445363,0.7846941307578869,-0.19925929933371153,-1.9170272962041435,-0.7334782395638726,-1.1104250312347446,6,0,1,-0.06625712201344165
2026-06-09 06:30:00,-0.2460685400334412,-3.3837100256691373,-1.991375752310273,-1.1236585873430973,0.8158830866373042,-0.12600463016798943,-1.6621148019080483,-0.4654067100175403,-0.7847076271015819,6,0,1,-0.06625712201344165
2026-06-09 06:45:00,0.5604144431307388,-3.3837100256691373,-1.991375752310273,-1.1236585873430973,0.8466845920433569,-0.05038690715821177,-1.4146638116701957,-0.19733518047120793,-0.7847076271015819,6,0,1,-0.06625712201344165
2026-06-09 07:00:00,0.9101529345982469,-3.3837100256691373,-1.991375752310273,-1.1236585873430973,0.8771081553254815,0.025230815851565863,-1.1803412330640601,0.07073634907512441,-0.5082705240639591,7,0,1,-0.06625712201344165
2026-06-09 07:15:00,1.1836500510008579,-3.2875623297082788,-1.9712992968251228,-1.1236585873430973,0.9662011877018043,0.10321159270539908,-0.8517875293654718,0.185624147452124,-0.5082705240639591,7,0,1,-0.06625712201344165
2026-06-09 07:30:00,1.3461410027514102,-3.1929739050914274,-1.951222841339972,-1.1236585873430973,1.0522036575710487,0.1811923695592323,-0.5530228788222309,0.31965991222529017,-0.27207512819832735,7,0,1,-0.06625712201344165
2026-06-09 07:45:00,1.5676970637820193,-3.1929739050914274,-1.951222841339972,-1.187784779445363,1.1353228137626816,0.25917314641306544,-0.27702557074320305,0.4536956769984563,-0.27207512819832735,7,0,1,-0.06625712201344165
2026-06-09 08:00:00,1.8042561751368622,-3.099913394019019,-1.931146385854821,-1.187784779445363,1.2157457329106216,0.33715392326689864,-0.031257889034072,0.5877314417716225,-0.06906371275013168,8,0,1,-0.06625712201344165
2026-06-09 08:15:00,-2.1695686389377142,-3.0083501924382885,-1.9110699303696708,-1.187784779445363,1.2679474357292286,0.4151347001207319,0.19117648395908657,0.6643233073562889,0.2585770272409646,8,1,1,-0.06625712201344165
2026-06-09 08:30:00,-2.1695686389377142,-2.9182544275900297,-1.8909934748845199,-1.187784779445363,1.31907273770643,0.49547853081862064,0.39174371726609675,0.7600631393371219,0.5072463894384439,8,1,1,-0.06625712201344165
2026-06-09 08:45:00,-2.1695686389377142,-2.8295969383975352,-1.8709170193993696,-1.187784779445363,1.3691651343159568,0.5758223615165093,0.5716009870821394,0.8366550049217882,0.6984388547350858,8,1,1,-0.06625712201344165
2026-06-09 09:00:00,-2.1695686389377142,-2.742349255287101,-1.8508405639142187,-1.187784779445363,1.4182655367937298,0.6538031383703427,0.7343123883502919,0.9323948369026213,0.8468075205212037,9,1,1,-0.06625712201344165
2026-06-09 09:15:00,-2.1695686389377142,-2.246957268925014,-1.7303818310033143,-1.3074847920743464,1.4182655367937298,0.7341469690682314,0.8588296010462833,0.989838736091121,1.0990696819283101,9,1,1,-0.06625712201344165
